x,y
36.120000,2048.233050
36.163000,2079.114003
36.206000,2110.365612
36.249000,2141.991265
36.292000,2173.994375
36.335000,2206.378374
36.378000,2239.146719
36.421000,2272.302890
36.464000,2305.850386
36.507000,2339.792733
36.550000,2374.133476
36.593000,2408.876187
36.636000,2444.024458
36.679000,2479.581905
36.722000,2515.552167
36.765000,2551.938906
36.808000,2588.745808
36.851000,2625.976583
36.894000,2663.634963
36.937000,2701.724705
36.980000,2740.249590
37.023000,2779.213421
37.066000,2818.620027
37.109000,2858.473260
37.152000,2898.776996
37.195000,2939.535137
37.238000,2980.751606
37.281000,3022.430353
37.324000,3064.575354
37.367000,3107.190605
37.410000,3150.280131
37.453000,3193.847979
37.496000,3237.898224
37.539000,3282.434963
37.582000,3327.462319
37.625000,3372.984442
37.668000,3419.005504
37.711000,3465.529706
37.754000,3512.561273
37.797000,3560.104455
37.840000,3608.163528
37.883000,3656.742794
37.926000,3705.846582
37.969000,3755.479246
38.012000,3805.645166
38.055000,3856.348748
38.098000,3907.594425
38.141000,3959.386658
38.184000,4011.729930
38.227000,4064.628756
38.270000,4118.087673
38.313000,4172.111250
38.356000,4226.704077
38.399000,4281.870776
38.442000,4337.615993
38.485000,4393.944404
38.528000,4450.860710
38.571000,4508.369641
38.614000,4566.475953
38.657000,4625.184431
38.700000,4684.499888
38.743000,4744.427163
38.786000,4804.971125
38.829000,4866.136671
38.872000,4927.928725
38.915000,4990.352239
38.958000,5053.412196
39.001000,5117.113604
39.044000,5181.461503
39.087000,5246.460959
39.130000,5312.117068
39.173000,5378.434956
39.216000,5445.419776
39.259000,5513.076711
39.302000,5581.410974
39.345000,5650.427806
39.388000,5720.132478
39.431000,5790.530292
39.474000,5861.626578
39.517000,5933.426695
39.560000,6005.936034
39.603000,6079.160015
39.646000,6153.104089
39.689000,6227.773735
39.732000,6303.174465
39.775000,6379.311820
39.818000,6456.191372
39.861000,6533.818722
39.904000,6612.199504
39.947000,6691.339383
39.990000,6771.244053
40.033000,6851.919241
40.076000,6933.370703
40.119000,7015.604229
40.162000,7098.625638
40.205000,7182.440783
40.248000,7267.055546
40.291000,7352.475842
40.334000,7438.707619
40.377000,7525.756855
40.420000,7613.629562
40.463000,7702.331782
40.506000,7791.869590
40.549000,7882.249096
40.592000,7973.476439
40.635000,8065.557792
40.678000,8158.499361
40.721000,8252.307386
40.764000,8346.988137
40.807000,8442.547920
40.850000,8538.993072
40.893000,8636.329965
40.936000,8734.565004
40.979000,8833.704627
41.022000,8933.755306
41.065000,9034.723548
41.108000,9136.615891
41.151000,9239.438909
41.194000,9343.199211
41.237000,9447.903438
41.280000,9553.558267
41.323000,9660.170409
41.366000,9767.746610
41.409000,9876.293649
41.452000,9985.818342
41.495000,10096.327539
41.538000,10207.828124
41.581000,10320.327018
41.624000,10433.831177
41.667000,10548.347592
41.710000,10663.883288
41.753000,10780.445328
41.796000,10898.040810
41.839000,11016.676868
41.882000,11136.360671
41.925000,11257.099425
41.968000,11378.900371
42.011000,11501.770790
42.054000,11625.717994
42.097000,11750.749337
42.140000,11876.872205
42.183000,12004.094024
42.226000,12132.422255
42.269000,12261.864399
42.312000,12392.427990
42.355000,12524.120602
42.398000,12656.949847
42.441000,12790.923372
42.484000,12926.048864
42.527000,13062.334046
42.570000,13199.786680
42.613000,13338.414566
42.656000,13478.225542
42.699000,13619.227484
42.742000,13761.428307
42.785000,13904.835964
42.828000,14049.458446
42.871000,14195.303783
42.914000,14342.380046
42.957000,14490.695343
43.000000,14640.257821
