x,y
0.900000,0.633205
0.910000,0.626323
0.920000,0.619420
0.930000,0.612497
0.940000,0.605556
0.950000,0.598599
0.960000,0.591627
0.970000,0.584642
0.980000,0.577645
0.990000,0.570639
1.000000,0.563623
1.010000,0.556602
1.020000,0.549575
1.030000,0.542544
1.040000,0.535512
1.050000,0.528479
1.060000,0.521447
1.070000,0.514419
1.080000,0.507395
1.090000,0.500377
1.100000,0.493367
1.110000,0.486366
1.120000,0.479377
1.130000,0.472400
1.140000,0.465437
1.150000,0.458490
1.160000,0.451561
1.170000,0.444650
1.180000,0.437761
1.190000,0.430893
1.200000,0.424050
1.210000,0.417231
1.220000,0.410440
1.230000,0.403677
1.240000,0.396945
1.250000,0.390244
1.260000,0.383576
1.270000,0.376943
1.280000,0.370347
1.290000,0.363788
1.300000,0.357268
1.310000,0.350790
1.320000,0.344353
1.330000,0.337961
1.340000,0.331613
1.350000,0.325313
1.360000,0.319061
1.370000,0.312858
1.380000,0.306706
1.390000,0.300607
1.400000,0.294562
1.410000,0.288572
1.420000,0.282639
1.430000,0.276764
1.440000,0.270948
1.450000,0.265192
1.460000,0.259499
1.470000,0.253869
1.480000,0.248304
1.490000,0.242804
1.500000,0.237372
1.510000,0.232007
1.520000,0.226713
1.530000,0.221489
1.540000,0.216337
1.550000,0.211258
1.560000,0.206253
1.570000,0.201323
1.580000,0.196470
1.590000,0.191695
1.600000,0.186997
1.610000,0.182380
1.620000,0.177843
1.630000,0.173387
1.640000,0.169014
1.650000,0.164725
1.660000,0.160520
1.670000,0.156400
1.680000,0.152366
1.690000,0.148419
1.700000,0.144560
1.710000,0.140790
1.720000,0.137108
1.730000,0.133518
1.740000,0.130017
1.750000,0.126609
1.760000,0.123292
1.770000,0.120069
1.780000,0.116938
1.790000,0.113902
1.800000,0.110961
1.810000,0.108114
1.820000,0.105363
1.830000,0.102708
1.840000,0.100150
1.850000,0.097688
1.860000,0.095324
1.870000,0.093057
1.880000,0.090888
1.890000,0.088817
1.900000,0.086845
1.910000,0.084972
1.920000,0.083197
1.930000,0.081521
1.940000,0.079945
1.950000,0.078467
1.960000,0.077089
1.970000,0.075811
1.980000,0.074631
1.990000,0.073551
2.000000,0.072570
2.010000,0.071689
2.020000,0.070906
2.030000,0.070222
2.040000,0.069636
2.050000,0.069149
2.060000,0.068760
2.070000,0.068468
2.080000,0.068274
2.090000,0.068177
2.100000,0.068176
2.110000,0.068272
2.120000,0.068463
2.130000,0.068749
2.140000,0.069129
2.150000,0.069604
2.160000,0.070171
2.170000,0.070832
2.180000,0.071584
2.190000,0.072427
2.200000,0.073360
2.210000,0.074383
2.220000,0.075495
2.230000,0.076694
2.240000,0.077980
2.250000,0.079352
2.260000,0.080809
2.270000,0.082349
2.280000,0.083972
2.290000,0.085677
2.300000,0.087462
2.310000,0.089326
2.320000,0.091268
2.330000,0.093287
2.340000,0.095381
2.350000,0.097550
2.360000,0.099790
2.370000,0.102103
2.380000,0.104485
2.390000,0.106935
2.400000,0.109452
2.410000,0.112034
2.420000,0.114680
2.430000,0.117387
2.440000,0.120155
2.450000,0.122982
2.460000,0.125865
2.470000,0.128804
2.480000,0.131795
2.490000,0.134838
2.500000,0.137931
2.510000,0.141071
2.520000,0.144257
2.530000,0.147486
2.540000,0.150757
2.550000,0.154068
2.560000,0.157416
2.570000,0.160799
2.580000,0.164216
2.590000,0.167664
2.600000,0.171140
2.610000,0.174643
2.620000,0.178170
2.630000,0.181719
2.640000,0.185288
2.650000,0.188874
2.660000,0.192475
2.670000,0.196088
2.680000,0.199712
2.690000,0.203342
2.700000,0.206978
2.710000,0.210616
2.720000,0.214254
2.730000,0.217889
2.740000,0.221519
2.750000,0.225141
2.760000,0.228752
2.770000,0.232350
2.780000,0.235932
2.790000,0.239495
2.800000,0.243037
2.810000,0.246554
2.820000,0.250044
2.830000,0.253504
2.840000,0.256931
2.850000,0.260323
2.860000,0.263676
2.870000,0.266988
2.880000,0.270255
2.890000,0.273475
2.900000,0.276645
2.910000,0.279762
2.920000,0.282823
2.930000,0.285825
2.940000,0.288765
2.950000,0.291640
2.960000,0.294447
2.970000,0.297183
2.980000,0.299845
2.990000,0.302430
3.000000,0.304934
3.010000,0.307356
3.020000,0.309692
3.030000,0.311938
3.040000,0.314093
3.050000,0.316152
3.060000,0.318113
3.070000,0.319973
3.080000,0.321728
3.090000,0.323376
3.100000,0.324914
3.110000,0.326339
3.120000,0.327647
3.130000,0.328836
3.140000,0.329903
3.150000,0.330844
3.160000,0.331658
3.170000,0.332340
3.180000,0.332888
3.190000,0.333300
3.200000,0.333572
3.210000,0.333701
3.220000,0.333684
3.230000,0.333520
3.240000,0.333205
3.250000,0.332735
3.260000,0.332110
3.270000,0.331325
3.280000,0.330378
3.290000,0.329268
3.300000,0.327990
3.310000,0.326542
3.320000,0.324923
3.330000,0.323128
3.340000,0.321157
3.350000,0.319007
3.360000,0.316675
3.370000,0.314159
3.380000,0.311457
3.390000,0.308567
3.400000,0.305486
3.410000,0.302213
3.420000,0.298745
3.430000,0.295080
3.440000,0.291218
3.450000,0.287155
3.460000,0.282890
3.470000,0.278421
3.480000,0.273747
3.490000,0.268866
3.500000,0.263777
3.510000,0.258479
3.520000,0.252969
3.530000,0.247247
3.540000,0.241312
3.550000,0.235162
3.560000,0.228797
3.570000,0.222216
3.580000,0.215418
3.590000,0.208402
3.600000,0.201167
3.610000,0.193714
3.620000,0.186042
3.630000,0.178150
3.640000,0.170039
3.650000,0.161708
3.660000,0.153157
3.670000,0.144387
3.680000,0.135398
3.690000,0.126190
3.700000,0.116764
3.710000,0.107120
3.720000,0.097260
3.730000,0.087184
3.740000,0.076894
3.750000,0.066390
3.760000,0.055674
3.770000,0.044748
3.780000,0.033613
3.790000,0.022270
3.800000,0.010723
3.810000,-0.001027
3.820000,-0.012977
3.830000,-0.025126
3.840000,-0.037471
3.850000,-0.050008
3.860000,-0.062734
3.870000,-0.075647
3.880000,-0.088744
3.890000,-0.102020
3.900000,-0.115472
3.910000,-0.129096
3.920000,-0.142887
3.930000,-0.156843
3.940000,-0.170957
3.950000,-0.185226
3.960000,-0.199644
3.970000,-0.214206
3.980000,-0.228907
3.990000,-0.243741
4.000000,-0.258703
4.010000,-0.273786
4.020000,-0.288984
4.030000,-0.304290
4.040000,-0.319698
4.050000,-0.335201
4.060000,-0.350791
4.070000,-0.366461
4.080000,-0.382203
4.090000,-0.398009
4.100000,-0.413871
4.110000,-0.429780
4.120000,-0.445727
4.130000,-0.461703
4.140000,-0.477698
4.150000,-0.493703
4.160000,-0.509708
4.170000,-0.525703
4.180000,-0.541676
4.190000,-0.557617
4.200000,-0.573514
4.210000,-0.589357
4.220000,-0.605132
4.230000,-0.620829
4.240000,-0.636433
4.250000,-0.651933
4.260000,-0.667315
