x,y
-0.512000,0.133596
-0.510000,0.134731
-0.508000,0.135874
-0.506000,0.137025
-0.504000,0.138184
-0.502000,0.139350
-0.500000,0.140523
-0.498000,0.141703
-0.496000,0.142889
-0.494000,0.144081
-0.492000,0.145278
-0.490000,0.146480
-0.488000,0.147687
-0.486000,0.148898
-0.484000,0.150113
-0.482000,0.151332
-0.480000,0.152555
-0.478000,0.153780
-0.476000,0.155008
-0.474000,0.156239
-0.472000,0.157472
-0.470000,0.158707
-0.468000,0.159944
-0.466000,0.161182
-0.464000,0.162422
-0.462000,0.163662
-0.460000,0.164904
-0.458000,0.166147
-0.456000,0.167390
-0.454000,0.168634
-0.452000,0.169879
-0.450000,0.171124
-0.448000,0.172370
-0.446000,0.173616
-0.444000,0.174862
-0.442000,0.176110
-0.440000,0.177357
-0.438000,0.178606
-0.436000,0.179855
-0.434000,0.181105
-0.432000,0.182356
-0.430000,0.183609
-0.428000,0.184863
-0.426000,0.186118
-0.424000,0.187376
-0.422000,0.188636
-0.420000,0.189899
-0.418000,0.191165
-0.416000,0.192434
-0.414000,0.193707
-0.412000,0.194984
-0.410000,0.196266
-0.408000,0.197553
-0.406000,0.198845
-0.404000,0.200144
-0.402000,0.201450
-0.400000,0.202763
-0.398000,0.204084
-0.396000,0.205414
-0.394000,0.206753
-0.392000,0.208102
-0.390000,0.209461
-0.388000,0.210833
-0.386000,0.212216
-0.384000,0.213612
-0.382000,0.215022
-0.380000,0.216447
-0.378000,0.217887
-0.376000,0.219343
-0.374000,0.220816
-0.372000,0.222308
-0.370000,0.223818
-0.368000,0.225348
-0.366000,0.226900
-0.364000,0.228472
-0.362000,0.230068
-0.360000,0.231687
-0.358000,0.233331
-0.356000,0.235001
-0.354000,0.236698
-0.352000,0.238422
-0.350000,0.240175
-0.348000,0.241958
-0.346000,0.243771
-0.344000,0.245616
-0.342000,0.247495
-0.340000,0.249407
-0.338000,0.251354
-0.336000,0.253337
-0.334000,0.255357
-0.332000,0.257415
-0.330000,0.259513
-0.328000,0.261650
-0.326000,0.263829
-0.324000,0.266049
-0.322000,0.268313
-0.320000,0.270621
-0.318000,0.272974
