t uniform_x uniform_y uniform_z chordal_x chordal_y chordal_z
0.759 0.0281162 -0.0477711 0.995971 0.0187858 -0.0375416 1.0179
0.76 0.0314935 -0.053051 0.995644 0.0212088 -0.0417035 1.01759
0.761 0.0348771 -0.058322 0.995281 0.0236406 -0.0458625 1.01725
0.762 0.0382674 -0.0635834 0.994882 0.0260818 -0.0500182 1.01687
0.763 0.0416649 -0.0688341 0.994446 0.0285331 -0.0541703 1.01645
0.764 0.04507 -0.0740733 0.993975 0.0309952 -0.0583186 1.016
0.765 0.0484832 -0.0793001 0.993467 0.0334689 -0.0624627 1.01551
0.766 0.0519051 -0.0845136 0.992923 0.0359549 -0.0666024 1.01499
0.767 0.0553359 -0.089713 0.992343 0.0384539 -0.0707373 1.01444
0.768 0.0587763 -0.0948974 0.991727 0.0409667 -0.0748673 1.01385
0.769 0.0622266 -0.100066 0.991074 0.043494 -0.0789918 1.01322
0.77 0.0656873 -0.105217 0.990385 0.0460364 -0.0831108 1.01256
0.771 0.0691589 -0.110351 0.989659 0.0485948 -0.0872238 1.01187
0.772 0.0726419 -0.115467 0.988897 0.0511698 -0.0913306 1.01114
0.773 0.0761367 -0.120563 0.988099 0.0537622 -0.0954309 1.01037
0.774 0.0796437 -0.125638 0.987264 0.0563727 -0.0995243 1.00957
0.775 0.0831634 -0.130693 0.986392 0.059002 -0.103611 1.00874
0.776 0.0866964 -0.135725 0.985484 0.0616508 -0.10769 1.00787
0.777 0.0902429 -0.140734 0.98454 0.0643199 -0.111761 1.00696
0.778 0.0938036 -0.145719 0.983558 0.0670101 -0.115824 1.00602
0.779 0.0973789 -0.15068 0.98254 0.0697219 -0.119879 1.00505
0.78 0.100969 -0.155615 0.981486 0.0724562 -0.123925 1.00403
0.781 0.104575 -0.160523 0.980394 0.0752136 -0.127963 1.00299
0.782 0.108197 -0.165404 0.979266 0.077995 -0.131991 1.00191
0.783 0.111835 -0.170257 0.978101 0.080801 -0.13601 1.00079
0.784 0.11549 -0.17508 0.976899 0.0836323 -0.140019 0.999636
0.785 0.119162 -0.179874 0.975661 0.0864897 -0.144018 0.998449
0.786 0.122852 -0.184636 0.974385 0.0893739 -0.148006 0.997226
0.787 0.126561 -0.189367 0.973072 0.0922856 -0.151984 0.995967
0.788 0.130288 -0.194065 0.971723 0.0952255 -0.155951 0.994673
0.789 0.134034 -0.198729 0.970336 0.0981944 -0.159907 0.993344
0.79 0.1378 -0.203359 0.968913 0.101193 -0.163851 0.991979
0.791 0.141586 -0.207953 0.967452 0.104222 -0.167783 0.990578
0.792 0.145393 -0.212511 0.965955 0.107282 -0.171704 0.989142
0.793 0.14922 -0.217032 0.96442 0.110374 -0.175611 0.987671
0.794 0.15307 -0.221515 0.962848 0.113499 -0.179506 0.986163
0.795 0.156941 -0.225959 0.961238 0.116657 -0.183388 0.98462
0.796 0.160834 -0.230363 0.959592 0.119849 -0.187257 0.983042
0.797 0.16475 -0.234727 0.957908 0.123076 -0.191112 0.981428
0.798 0.16869 -0.239049 0.956187 0.126338 -0.194953 0.979778
0.799 0.172654 -0.243328 0.954429 0.129636 -0.198779 0.978092
0.8 0.176641 -0.247565 0.952633 0.132972 -0.202592 0.976371
0.801 0.180654 -0.251757 0.9508 0.136345 -0.206389 0.974613
0.802 0.18469 -0.255904 0.94893 0.139756 -0.210171 0.97282
0.803 0.18875 -0.260007 0.947024 0.143207 -0.213938 0.970992
0.804 0.192833 -0.264065 0.945083 0.146697 -0.21769 0.969127
0.805 0.196938 -0.268077 0.943106 0.150228 -0.221425 0.967226
0.806 0.201065 -0.272044 0.941096 0.153801 -0.225144 0.965289
0.807 0.205213 -0.275964 0.939052 0.157415 -0.228846 0.963317
0.808 0.209382 -0.279839 0.936974 0.161072 -0.232532 0.961308
0.809 0.213571 -0.283667 0.934865 0.164773 -0.2362 0.959264
0.81 0.217779 -0.287449 0.932724 0.168517 -0.239851 0.957183
0.811 0.222006 -0.291183 0.930552 0.172307 -0.243484 0.955067
0.812 0.226251 -0.29487 0.928349 0.176142 -0.247099 0.952914
0.813 0.230514 -0.29851 0.926117 0.180024 -0.250695 0.950725
0.814 0.234794 -0.302101 0.923855 0.183951 -0.254273 0.948501
0.815 0.239091 -0.305645 0.921566 0.187922 -0.25783 0.946242
0.816 0.243403 -0.30914 0.919248 0.191938 -0.261367 0.943949
0.817 0.247731 -0.312586 0.916903 0.195995 -0.264883 0.941622
0.818 0.252073 -0.315984 0.914531 0.200095 -0.268376 0.939263
0.819 0.25643 -0.319332 0.912133 0.204235 -0.271847 0.936872
0.82 0.2608 -0.32263 0.909711 0.208415 -0.275294 0.934449
0.821 0.265183 -0.325879 0.907263 0.212634 -0.278716 0.931996
0.822 0.269578 -0.329078 0.904791 0.21689 -0.282113 0.929514
0.823 0.273985 -0.332226 0.902296 0.221183 -0.285485 0.927002
0.824 0.278403 -0.335324 0.899779 0.225512 -0.288829 0.924461
0.825 0.282832 -0.338371 0.897239 0.229875 -0.292146 0.921893
0.826 0.287271 -0.341366 0.894677 0.234272 -0.295435 0.919298
0.827 0.29172 -0.34431 0.892095 0.238702 -0.298695 0.916676
0.828 0.296177 -0.347202 0.889492 0.243164 -0.301925 0.914029
0.829 0.300642 -0.350043 0.88687 0.247656 -0.305125 0.911357
0.83 0.305115 -0.352831 0.884229 0.252178 -0.308293 0.908661
0.831 0.309595 -0.355566 0.88157 0.256729 -0.311429 0.905941
0.832 0.314082 -0.358248 0.878893 0.261308 -0.314532 0.903198
0.833 0.318574 -0.360877 0.876199 0.265913 -0.317601 0.900434
0.834 0.323072 -0.363453 0.873488 0.270545 -0.320637 0.897648
0.835 0.327575 -0.365975 0.870762 0.275201 -0.323637 0.894841
0.836 0.332081 -0.368443 0.86802 0.279881 -0.326601 0.892014
0.837 0.336591 -0.370857 0.865265 0.284584 -0.329528 0.889168
0.838 0.341105 -0.373216 0.862495 0.289309 -0.332418 0.886304
0.839 0.34562 -0.37552 0.859712 0.294055 -0.33527 0.883422
0.84 0.350137 -0.377769 0.856916 0.29882 -0.338083 0.880522
0.841 0.354656 -0.379963 0.854109 0.303605 -0.340856 0.877606
0.842 0.359175 -0.382101 0.85129 0.308407 -0.343588 0.874675
0.843 0.363694 -0.384183 0.84846 0.313227 -0.34628 0.871728
0.844 0.368212 -0.386209 0.845621 0.318062 -0.348929 0.868767
0.845 0.372729 -0.388178 0.842772 0.322912 -0.351535 0.865792
0.846 0.377245 -0.390091 0.839914 0.327777 -0.354098 0.862805
0.847 0.381758 -0.391946 0.837048 0.332654 -0.356617 0.859805
0.848 0.386268 -0.393744 0.834175 0.337543 -0.35909 0.856794
0.849 0.390775 -0.395485 0.831294 0.342443 -0.361518 0.853772
0.85 0.395278 -0.397167 0.828408 0.347353 -0.363899 0.85074
0.851 0.399776 -0.398791 0.825516 0.352273 -0.366232 0.847698
0.852 0.404268 -0.400357 0.822619 0.3572 -0.368518 0.844648
0.853 0.408755 -0.401864 0.819717 0.362134 -0.370754 0.84159
0.854 0.413235 -0.403312 0.816812 0.367075 -0.372941 0.838525
0.855 0.417709 -0.404701 0.813904 0.37202 -0.375077 0.835453
0.856 0.422174 -0.40603 0.810994 0.37697 -0.377162 0.832375
0.857 0.426631 -0.407299 0.808082 0.381922 -0.379195 0.829292
0.858 0.43108 -0.408508 0.805168 0.386877 -0.381175 0.826205
0.859 0.435519 -0.409656 0.802254 0.391833 -0.383102 0.823114
0.86 0.439948 -0.410744 0.799341 0.396789 -0.384975 0.82002
0.861 0.444367 -0.411771 0.796428 0.401744 -0.386792 0.816923
0.862 0.448774 -0.412736 0.793516 0.406697 -0.388554 0.813825
0.863 0.45317 -0.41364 0.790607 0.411648 -0.390259 0.810726
0.864 0.457553 -0.414483 0.7877 0.416594 -0.391907 0.807627
0.865 0.461923 -0.415263 0.784796 0.421536 -0.393496 0.804528
0.866 0.46628 -0.41598 0.781897 0.426472 -0.395027 0.801431
0.867 0.470623 -0.416635 0.779002 0.431401 -0.396498 0.798336
0.868 0.474951 -0.417227 0.776112 0.436322 -0.397909 0.795243
0.869 0.479264 -0.417756 0.773228 0.441235 -0.399258 0.792153
0.87 0.483561 -0.418221 0.770351 0.446138 -0.400546 0.789068
0.871 0.487841 -0.418623 0.767481 0.45103 -0.401771 0.785987
0.872 0.492104 -0.41896 0.764618 0.45591 -0.402932 0.782912
0.873 0.49635 -0.419233 0.761764 0.460778 -0.404029 0.779842
0.874 0.500578 -0.419441 0.758919 0.465632 -0.405061 0.77678
0.875 0.504786 -0.419585 0.756084 0.470471 -0.406028 0.773725
0.876 0.508975 -0.419663 0.753259 0.475295 -0.406927 0.770679
0.877 0.513145 -0.419676 0.750445 0.480102 -0.40776 0.767641
0.878 0.517293 -0.419623 0.747643 0.484891 -0.408524 0.764614
0.879 0.521421 -0.419504 0.744852 0.489661 -0.40922 0.761596
0.88 0.525527 -0.419318 0.742075 0.494412 -0.409846 0.75859
0.881 0.52961 -0.419066 0.739311 0.499142 -0.410402 0.755596
0.882 0.53367 -0.418748 0.736561 0.503851 -0.410886 0.752614
0.883 0.537707 -0.418362 0.733827 0.508537 -0.411299 0.749645
0.884 0.54172 -0.417908 0.731107 0.5132 -0.411639 0.74669
0.885 0.545708 -0.417387 0.728404 0.517837 -0.411905 0.74375
0.886 0.549671 -0.416798 0.725717 0.52245 -0.412098 0.740825
0.887 0.553608 -0.416141 0.723047 0.527035 -0.412215 0.737916
0.888 0.557519 -0.415415 0.720396 0.531594 -0.412257 0.735024
0.889 0.561402 -0.41462 0.717763 0.536123 -0.412222 0.732149
0.89 0.565258 -0.413756 0.715149 0.540623 -0.41211 0.729293
0.891 0.569085 -0.412823 0.712555 0.545093 -0.41192 0.726455
0.892 0.572884 -0.41182 0.709982 0.549531 -0.411651 0.723637
0.893 0.576654 -0.410747 0.70743 0.553936 -0.411303 0.720839
0.894 0.580393 -0.409604 0.7049 0.558308 -0.410874 0.718063
0.895 0.584102 -0.408391 0.702392 0.562646 -0.410365 0.715307
0.896 0.587779 -0.407106 0.699907 0.566948 -0.409773 0.712575
0.897 0.591425 -0.405751 0.697445 0.571214 -0.409099 0.709865
0.898 0.595039 -0.404324 0.695008 0.575442 -0.408341 0.707179
0.899 0.598619 -0.402826 0.692596 0.579632 -0.4075 0.704518
0.9 0.602166 -0.401255 0.69021 0.583782 -0.406573 0.701882
0.901 0.605679 -0.399613 0.68785 0.587892 -0.405561 0.699272
0.902 0.609159 -0.397899 0.685515 0.591961 -0.404462 0.696688
0.903 0.612605 -0.396115 0.683207 0.595987 -0.403276 0.694132
0.904 0.616017 -0.39426 0.680924 0.59997 -0.402002 0.691604
0.905 0.619398 -0.392336 0.678666 0.603909 -0.40064 0.689105
0.906 0.622745 -0.390344 0.676432 0.607802 -0.399188 0.686634
0.907 0.626061 -0.388283 0.674224 0.611652 -0.397649 0.684192
0.908 0.629345 -0.386156 0.67204 0.615458 -0.396023 0.681779
0.909 0.632597 -0.383962 0.66988 0.61922 -0.394311 0.679394
0.91 0.635819 -0.381703 0.667744 0.62294 -0.392514 0.677036
0.911 0.639009 -0.379378 0.665632 0.626618 -0.390633 0.674706
0.912 0.64217 -0.376989 0.663542 0.630253 -0.388669 0.672404
0.913 0.6453 -0.374537 0.661476 0.633847 -0.386623 0.670128
0.914 0.648401 -0.372022 0.659433 0.637401 -0.384495 0.667878
0.915 0.651472 -0.369445 0.657413 0.640913 -0.382287 0.665655
0.916 0.654514 -0.366806 0.655414 0.644386 -0.38 0.663458
0.917 0.657528 -0.364107 0.653438 0.647819 -0.377634 0.661287
0.918 0.660514 -0.361348 0.651483 0.651213 -0.375191 0.65914
0.919 0.663471 -0.35853 0.64955 0.654569 -0.372671 0.657019
0.92 0.666401 -0.355653 0.647639 0.657887 -0.370075 0.654923
0.921 0.669303 -0.352719 0.645748 0.661166 -0.367405 0.652851
0.922 0.672179 -0.349727 0.643878 0.664409 -0.364661 0.650803
0.923 0.675028 -0.346679 0.642028 0.667615 -0.361844 0.648779
0.924 0.67785 -0.343576 0.640199 0.670785 -0.358955 0.646779
0.925 0.680647 -0.340418 0.638389 0.673919 -0.355995 0.644801
0.926 0.683418 -0.337205 0.636599 0.677017 -0.352965 0.642847
0.927 0.686164 -0.33394 0.634829 0.680081 -0.349866 0.640915
0.928 0.688885 -0.330621 0.633078 0.683111 -0.346699 0.639005
0.929 0.691582 -0.327251 0.631345 0.686106 -0.343464 0.637118
0.93 0.694254 -0.323829 0.629631 0.689069 -0.340163 0.635252
0.931 0.696902 -0.320357 0.627936 0.691998 -0.336797 0.633408
0.932 0.699527 -0.316835 0.626259 0.694895 -0.333366 0.631584
0.933 0.702129 -0.313264 0.624599 0.69776 -0.329872 0.629781
0.934 0.704708 -0.309644 0.622957 0.700593 -0.326315 0.627999
0.935 0.707264 -0.305977 0.621333 0.703395 -0.322697 0.626237
0.936 0.709798 -0.302263 0.619725 0.706167 -0.319018 0.624495
0.937 0.71231 -0.298503 0.618135 0.708908 -0.315279 0.622772
0.938 0.714801 -0.294697 0.61656 0.71162 -0.311481 0.621069
0.939 0.717271 -0.290846 0.615002 0.714303 -0.307625 0.619384
0.94 0.719719 -0.286952 0.61346 0.716957 -0.303712 0.617719
0.941 0.722148 -0.283014 0.611934 0.719583 -0.299744 0.616071
0.942 0.724556 -0.279034 0.610423 0.722181 -0.29572 0.614441
0.943 0.726944 -0.275011 0.608928 0.724752 -0.291642 0.61283
0.944 0.729313 -0.270948 0.607447 0.727296 -0.28751 0.611235
0.945 0.731663 -0.266844 0.605981 0.729813 -0.283327 0.609658
0.946 0.733995 -0.2627 0.60453 0.732305 -0.279092 0.608097
0.947 0.736307 -0.258518 0.603093 0.734771 -0.274806 0.606553
0.948 0.738602 -0.254297 0.601669 0.737213 -0.270471 0.605025
0.949 0.740879 -0.250039 0.600259 0.73963 -0.266088 0.603513
0.95 0.743138 -0.245743 0.598863 0.742023 -0.261657 0.602017
0.951 0.745381 -0.241412 0.59748 0.744392 -0.257179 0.600536
0.952 0.747606 -0.237046 0.596109 0.746738 -0.252655 0.59907
0.953 0.749816 -0.232644 0.594751 0.749062 -0.248087 0.597618
0.954 0.752009 -0.228209 0.593406 0.751364 -0.243474 0.596181
0.955 0.754187 -0.223741 0.592073 0.753644 -0.238819 0.594758
0.956 0.756349 -0.21924 0.590751 0.755902 -0.234121 0.593348
0.957 0.758496 -0.214707 0.589441 0.758141 -0.229383 0.591952
0.958 0.760629 -0.210144 0.588142 0.760358 -0.224604 0.59057
0.959 0.762747 -0.20555 0.586854 0.762556 -0.219786 0.5892
0.96 0.764851 -0.200926 0.585577 0.764735 -0.21493 0.587842
0.961 0.766942 -0.196273 0.584311 0.766895 -0.210036 0.586497
0.962 0.769019 -0.191593 0.583054 0.769037 -0.205106 0.585163
0.963 0.771084 -0.186885 0.581808 0.771161 -0.200141 0.583842
0.964 0.773136 -0.18215 0.580571 0.773267 -0.195141 0.582531
0.965 0.775175 -0.177389 0.579344 0.775357 -0.190107 0.581232
0.966 0.777203 -0.172603 0.578126 0.777429 -0.185041 0.579943
0.967 0.779219 -0.167793 0.576917 0.779486 -0.179943 0.578664
0.968 0.781223 -0.162958 0.575716 0.781528 -0.174814 0.577396
0.969 0.783217 -0.158101 0.574524 0.783554 -0.169655 0.576138
0.97 0.7852 -0.153221 0.57334 0.785566 -0.164467 0.574888
0.971 0.787173 -0.148319 0.572164 0.787564 -0.159251 0.573649
0.972 0.789136 -0.143397 0.570996 0.789548 -0.154008 0.572417
0.973 0.79109 -0.138454 0.569835 0.791519 -0.148739 0.571195
0.974 0.793034 -0.133492 0.568681 0.793477 -0.143445 0.569981
0.975 0.79497 -0.128511 0.567534 0.795423 -0.138126 0.568774
0.976 0.796896 -0.123512 0.566393 0.797357 -0.132784 0.567576
0.977 0.798815 -0.118496 0.565258 0.79928 -0.12742 0.566384
0.978 0.800726 -0.113463 0.56413 0.801192 -0.122034 0.5652
0.979 0.802629 -0.108414 0.563008 0.803093 -0.116628 0.564022
0.98 0.804526 -0.10335 0.561891 0.804985 -0.111202 0.562851
0.981 0.806415 -0.098272 0.560779 0.806868 -0.105757 0.561686
0.982 0.808298 -0.0931799 0.559672 0.808741 -0.100294 0.560526
0.983 0.810175 -0.0880748 0.55857 0.810606 -0.0948151 0.559373
0.984 0.812046 -0.0829575 0.557472 0.812463 -0.08932 0.558224
0.985 0.813911 -0.0778286 0.556379 0.814313 -0.0838099 0.55708
0.986 0.815772 -0.0726889 0.555289 0.816155 -0.0782857 0.555941
0.987 0.817627 -0.067539 0.554203 0.817991 -0.0727486 0.554806
0.988 0.819478 -0.0623798 0.553121 0.81982 -0.0671992 0.553675
0.989 0.821326 -0.0572119 0.552042 0.821644 -0.0616387 0.552548
0.99 0.823169 -0.0520361 0.550965 0.823463 -0.0560678 0.551424
0.991 0.825009 -0.0468531 0.549892 0.825278 -0.0504877 0.550303
0.992 0.826846 -0.0416635 0.54882 0.827087 -0.0448991 0.549185
0.993 0.82868 -0.0364682 0.547751 0.828894 -0.0393031 0.548069
0.994 0.830512 -0.0312679 0.546683 0.830697 -0.0337005 0.546956
0.995 0.832341 -0.0260632 0.545617 0.832497 -0.0280923 0.545844
0.996 0.834169 -0.0208549 0.544553 0.834294 -0.0224795 0.544734
0.997 0.835996 -0.0156437 0.543489 0.83609 -0.0168629 0.543625
0.998 0.837821 -0.0104303 0.542427 0.837885 -0.0112435 0.542517
0.999 0.839646 -0.00521552 0.541364 0.839678 -0.0056222 0.541409
1 0.841471 -2.55795e-13 0.540302 0.841471 -2.55795e-13 0.540302
